abundance,year,latitude,longitude,genus,species,genus_species,region,mean_summer_sst_degC
27,2008,25.5,121.5,Gazza,minuta,Gazza_minuta,Temperate,27.669668197631832
1,2009,25.5,121.5,Gazza,minuta,Gazza_minuta,Temperate,27.622001012166333
2,2013,25.5,121.5,Gazza,minuta,Gazza_minuta,Temperate,27.922667821248368
1,2010,25.5,121.5,Gerres,oblongus,Gerres_oblongus,Temperate,27.467667897542334
1,2012,25.5,121.5,Gerres,oblongus,Gerres_oblongus,Temperate,27.679334004720065
1,2009,25.5,121.5,Girella,mezina,Girella_mezina,Temperate,27.622001012166333
1,2011,25.5,121.5,Girella,mezina,Girella_mezina,Temperate,27.630334854126
1,2009,25.5,121.5,Gymnothorax,favagineus,Gymnothorax_favagineus,Temperate,27.622001012166333
1,2010,25.5,121.5,Halichoeres,melanochir,Halichoeres_melanochir,Temperate,27.467667897542334
1,2010,25.5,121.5,Halichoeres,melanochir,Halichoeres_melanochir,Temperate,27.467667897542334
1,2011,25.5,121.5,Halichoeres,melanochir,Halichoeres_melanochir,Temperate,27.630334854126
1,2002,25.5,121.5,Halichoeres,miniatus,Halichoeres_miniatus,Temperate,27.707001368204732
1,2002,25.5,121.5,Halichoeres,miniatus,Halichoeres_miniatus,Temperate,27.707001368204732
1,2000,25.5,121.5,Hapalogenys,analis,Hapalogenys_analis,Temperate,27.681001027425133
3,2001,25.5,121.5,Hapalogenys,analis,Hapalogenys_analis,Temperate,28.034334818522133
1,2002,25.5,121.5,Hapalogenys,nigripinnis,Hapalogenys_nigripinnis,Temperate,27.707001368204732
1,2003,25.5,121.5,Hemiramphus,far,Hemiramphus_far,Temperate,27.583001454671233
1,2006,25.5,121.5,Hemiramphus,far,Hemiramphus_far,Temperate,27.650334040323866
1,2011,25.5,121.5,Hemiramphus,far,Hemiramphus_far,Temperate,27.630334854126
1,2010,25.5,121.5,Hemiramphus,lutkei,Hemiramphus_lutkei,Temperate,27.467667897542334
1,2005,25.5,121.5,Heniochus,acuminatus,Heniochus_acuminatus,Temperate,27.326667785644535
1,2007,25.5,121.5,Heniochus,acuminatus,Heniochus_acuminatus,Temperate,28.133001327514634
1,2010,25.5,121.5,Heniochus,acuminatus,Heniochus_acuminatus,Temperate,27.467667897542334
2,2003,25.5,121.5,Heniochus,singularius,Heniochus_singularius,Temperate,27.583001454671233
1,2005,25.5,121.5,Heniochus,singularius,Heniochus_singularius,Temperate,27.326667785644535
1,2001,25.5,121.5,Himantura,uarnak,Himantura_uarnak,Temperate,28.034334818522133
1,2001,25.5,121.5,Hippocampus,kuda,Hippocampus_kuda,Temperate,28.034334818522133
1,2001,25.5,121.5,Hippocampus,kuda,Hippocampus_kuda,Temperate,28.034334818522133
1,2011,25.5,121.5,Hippocampus,kuda,Hippocampus_kuda,Temperate,27.630334854126
1,2006,25.5,121.5,Hippocampus,trimaculatus,Hippocampus_trimaculatus,Temperate,27.650334040323866
1,2001,25.5,121.5,Histrio,histrio,Histrio_histrio,Temperate,28.034334818522133
1,2002,25.5,121.5,Histrio,histrio,Histrio_histrio,Temperate,27.707001368204732
1,2004,25.5,121.5,Histrio,histrio,Histrio_histrio,Temperate,27.7346674601237
1,2007,25.5,121.5,Histrio,histrio,Histrio_histrio,Temperate,28.133001327514634
1,2007,25.5,121.5,Histrio,histrio,Histrio_histrio,Temperate,28.133001327514634
1,2007,25.5,121.5,Histrio,histrio,Histrio_histrio,Temperate,28.133001327514634
2,2003,25.5,121.5,Hypoatherina,tsurugae,Hypoatherina_tsurugae,Temperate,27.583001454671233
2,2000,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.681001027425133
1,2000,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.681001027425133
1,2001,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.034334818522133
7,2002,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.707001368204732
5,2002,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.707001368204732
3,2003,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.583001454671233
2,2003,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.583001454671233
1,2003,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.583001454671233
1,2003,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.583001454671233
2,2003,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.583001454671233
6,2004,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.7346674601237
1,2004,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.7346674601237
3,2004,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.7346674601237
1,2004,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.7346674601237
2,2004,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.7346674601237
1,2005,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.326667785644535
2,2006,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.650334040323866
3,2006,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.650334040323866
1,2006,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.650334040323866
4,2006,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.650334040323866
19,2007,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.133001327514634
2,2007,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.133001327514634
6,2007,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.133001327514634
25,2007,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.133001327514634
5,2007,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.133001327514634
1,2007,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.133001327514634
1,2008,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.669668197631832
2,2008,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.669668197631832
3,2008,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.669668197631832
3,2008,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.669668197631832
2,2008,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.669668197631832
1,2008,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.669668197631832
1,2008,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.669668197631832
3,2009,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.622001012166333
3,2009,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.622001012166333
10,2009,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.622001012166333
2,2009,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.622001012166333
1,2010,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.467667897542334
4,2010,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.467667897542334
25,2010,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.467667897542334
3,2010,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.467667897542334
4,2011,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.630334854126
8,2011,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.630334854126
38,2012,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.679334004720065
25,2012,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.679334004720065
3,2012,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.679334004720065
3,2013,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.922667821248368
3,2013,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.922667821248368
1,2013,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,27.922667821248368
3,2014,25.5,121.5,Hypoatherina,woodwardi,Hypoatherina_woodwardi,Temperate,28.082000732421868
1,2000,25.5,121.5,Ichthyscopus,lebeck,Ichthyscopus_lebeck,Temperate,27.681001027425133
1,2005,25.5,121.5,Ilisha,elongata,Ilisha_elongata,Temperate,27.326667785644535
6,2001,25.5,121.5,Ilisha,melastoma,Ilisha_melastoma,Temperate,28.034334818522133
19,2004,25.5,121.5,Ilisha,melastoma,Ilisha_melastoma,Temperate,27.7346674601237
1,2003,25.5,121.5,Inegocia,ochiaii,Inegocia_ochiaii,Temperate,27.583001454671233
2,2007,25.5,121.5,Inegocia,ochiaii,Inegocia_ochiaii,Temperate,28.133001327514634
3,2003,25.5,121.5,Istiblennius,edentulus,Istiblennius_edentulus,Temperate,27.583001454671233
2,2008,25.5,121.5,Istiblennius,edentulus,Istiblennius_edentulus,Temperate,27.669668197631832
1,2013,25.5,121.5,Istiblennius,edentulus,Istiblennius_edentulus,Temperate,27.922667821248368
9,2008,25.5,121.5,Johnius,dussumieri,Johnius_dussumieri,Temperate,27.669668197631832
3,2005,25.5,121.5,Konosirus,punctatus,Konosirus_punctatus,Temperate,27.326667785644535
1,2007,25.5,121.5,Konosirus,punctatus,Konosirus_punctatus,Temperate,28.133001327514634
1,2014,25.5,121.5,Kuhlia,marginata,Kuhlia_marginata,Temperate,28.082000732421868
1,2001,25.5,121.5,Kyphosus,cinerascens,Kyphosus_cinerascens,Temperate,28.034334818522133
1,2002,25.5,121.5,Kyphosus,cinerascens,Kyphosus_cinerascens,Temperate,27.707001368204732
1,2003,25.5,121.5,Kyphosus,cinerascens,Kyphosus_cinerascens,Temperate,27.583001454671233
1,2004,25.5,121.5,Kyphosus,cinerascens,Kyphosus_cinerascens,Temperate,27.7346674601237
1,2004,25.5,121.5,Kyphosus,cinerascens,Kyphosus_cinerascens,Temperate,27.7346674601237
1,2002,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,27.707001368204732
1,2002,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,27.707001368204732
2,2003,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,27.583001454671233
2,2006,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,27.650334040323866
1,2006,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,27.650334040323866
2,2007,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,28.133001327514634
1,2007,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,28.133001327514634
1,2008,25.5,121.5,Kyphosus,vaigiensis,Kyphosus_vaigiensis,Temperate,27.669668197631832
1,2007,25.5,121.5,Lactoria,cornuta,Lactoria_cornuta,Temperate,28.133001327514634
1,2001,25.5,121.5,Lagocephalus,gloveri,Lagocephalus_gloveri,Temperate,28.034334818522133
1,2003,25.5,121.5,Lagocephalus,gloveri,Lagocephalus_gloveri,Temperate,27.583001454671233
5,2003,25.5,121.5,Lagocephalus,gloveri,Lagocephalus_gloveri,Temperate,27.583001454671233
6,2004,25.5,121.5,Lagocephalus,gloveri,Lagocephalus_gloveri,Temperate,27.7346674601237
1,2004,25.5,121.5,Lates,calcarifer,Lates_calcarifer,Temperate,27.7346674601237
17,2001,25.5,121.5,Leiognathus,berbis,Leiognathus_berbis,Temperate,28.034334818522133
32,2007,25.5,121.5,Leiognathus,berbis,Leiognathus_berbis,Temperate,28.133001327514634
56,2007,25.5,121.5,Leiognathus,berbis,Leiognathus_berbis,Temperate,28.133001327514634
3,2007,25.5,121.5,Leiognathus,berbis,Leiognathus_berbis,Temperate,28.133001327514634
1,2000,25.5,121.5,Leptoscarus,vaigiensis,Leptoscarus_vaigiensis,Temperate,27.681001027425133
1,2014,25.5,121.5,Lepturacanthus,savala,Lepturacanthus_savala,Temperate,28.082000732421868
1,2001,25.5,121.5,Lethrinus,atkinsoni,Lethrinus_atkinsoni,Temperate,28.034334818522133
1,2009,25.5,121.5,Liachirus,melanospilos,Liachirus_melanospilos,Temperate,27.622001012166333
4,2000,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.681001027425133
2,2001,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,28.034334818522133
1,2001,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,28.034334818522133
24,2001,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,28.034334818522133
3,2001,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,28.034334818522133
1,2002,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.707001368204732
1,2002,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.707001368204732
1,2002,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.707001368204732
46,2003,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.583001454671233
1,2003,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.583001454671233
2,2004,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.7346674601237
1,2006,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.650334040323866
3,2006,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.650334040323866
1,2006,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.650334040323866
1,2007,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,28.133001327514634
1,2008,25.5,121.5,Lobotes,surinamensis,Lobotes_surinamensis,Temperate,27.669668197631832
1,2003,25.5,121.5,Lutjanus,fulviflamma,Lutjanus_fulviflamma,Temperate,27.583001454671233
2,2009,25.5,121.5,Lutjanus,fulviflamma,Lutjanus_fulviflamma,Temperate,27.622001012166333
1,2009,25.5,121.5,Lutjanus,fulviflamma,Lutjanus_fulviflamma,Temperate,27.622001012166333
2,2011,25.5,121.5,Lutjanus,fulviflamma,Lutjanus_fulviflamma,Temperate,27.630334854126
1,2011,25.5,121.5,Lutjanus,fulviflamma,Lutjanus_fulviflamma,Temperate,27.630334854126
2,2012,25.5,121.5,Lutjanus,fulviflamma,Lutjanus_fulviflamma,Temperate,27.679334004720065
1,2011,25.5,121.5,Lutjanus,rivulatus,Lutjanus_rivulatus,Temperate,27.630334854126
1,2001,25.5,121.5,Lutjanus,sebae,Lutjanus_sebae,Temperate,28.034334818522133
1,2006,25.5,121.5,Lutjanus,sebae,Lutjanus_sebae,Temperate,27.650334040323866
2,2009,25.5,121.5,Lutjanus,sebae,Lutjanus_sebae,Temperate,27.622001012166333
2,2009,25.5,121.5,Lutjanus,sebae,Lutjanus_sebae,Temperate,27.622001012166333
1,2013,25.5,121.5,Lutjanus,sebae,Lutjanus_sebae,Temperate,27.922667821248368
1,2000,25.5,121.5,Megalaspis,cordyla,Megalaspis_cordyla,Temperate,27.681001027425133
1,2002,25.5,121.5,Mene,maculata,Mene_maculata,Temperate,27.707001368204732
1,2004,25.5,121.5,Mene,maculata,Mene_maculata,Temperate,27.7346674601237
2,2003,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.583001454671233
1,2007,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,28.133001327514634
2,2009,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.622001012166333
1,2011,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.630334854126
1,2011,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.630334854126
1,2011,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.630334854126
1,2012,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.679334004720065
1,2013,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.922667821248368
1,2013,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,27.922667821248368
1,2014,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,28.082000732421868
1,2014,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,28.082000732421868
1,2014,25.5,121.5,Microcanthus,strigatus,Microcanthus_strigatus,Temperate,28.082000732421868
1,2000,25.5,121.5,Monacanthus,chinensis,Monacanthus_chinensis,Temperate,27.681001027425133
2,2011,25.5,121.5,Monodactylus,argenteus,Monodactylus_argenteus,Temperate,27.630334854126
1,2011,25.5,121.5,Monodactylus,argenteus,Monodactylus_argenteus,Temperate,27.630334854126
1,2000,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.681001027425133
5,2002,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.707001368204732
1,2004,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.7346674601237
4,2004,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.7346674601237
2,2004,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.7346674601237
1,2005,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.326667785644535
1,2005,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.326667785644535
1,2008,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.669668197631832
2,2008,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.669668197631832
1,2009,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.622001012166333
1,2010,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.467667897542334
1,2011,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.630334854126
1,2011,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.630334854126
1,2011,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.630334854126
1,2013,25.5,121.5,Mugil,cephalus,Mugil_cephalus,Temperate,27.922667821248368
1,2000,25.5,121.5,Myripristis,botche,Myripristis_botche,Temperate,27.681001027425133
2,2003,25.5,121.5,Naucrates,ductor,Naucrates_ductor,Temperate,27.583001454671233
2,2004,25.5,121.5,Naucrates,ductor,Naucrates_ductor,Temperate,27.7346674601237
4,2009,25.5,121.5,Nematalosa,come,Nematalosa_come,Temperate,27.622001012166333
1,2008,25.5,121.5,Nematalosa,japonica,Nematalosa_japonica,Temperate,27.669668197631832
3,2002,25.5,121.5,Neopomacentrus,azysron,Neopomacentrus_azysron,Temperate,27.707001368204732
2,2003,25.5,121.5,Neopomacentrus,cyanomos,Neopomacentrus_cyanomos,Temperate,27.583001454671233
2,2008,25.5,121.5,Nomeus,gronovii,Nomeus_gronovii,Temperate,27.669668197631832
1,2001,25.5,121.5,Nuchequula,mannusella,Nuchequula_mannusella,Temperate,28.034334818522133
1,2008,25.5,121.5,Oedalechilus,labiosus,Oedalechilus_labiosus,Temperate,27.669668197631832
1,2002,25.5,121.5,Ophichthus,apicalis,Ophichthus_apicalis,Temperate,27.707001368204732
1,2006,25.5,121.5,Ophichthus,urolophus,Ophichthus_urolophus,Temperate,27.650334040323866
2,2003,25.5,121.5,Oplegnathus,punctatus,Oplegnathus_punctatus,Temperate,27.583001454671233
1,2003,25.5,121.5,Oplegnathus,punctatus,Oplegnathus_punctatus,Temperate,27.583001454671233
2,2008,25.5,121.5,Oplegnathus,punctatus,Oplegnathus_punctatus,Temperate,27.669668197631832
1,2011,25.5,121.5,Oplegnathus,punctatus,Oplegnathus_punctatus,Temperate,27.630334854126
1,2001,25.5,121.5,Ostorhinchus,aureus,Ostorhinchus_aureus,Temperate,28.034334818522133
1,2002,25.5,121.5,Ostorhinchus,aureus,Ostorhinchus_aureus,Temperate,27.707001368204732
2,2001,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,28.034334818522133
3,2001,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,28.034334818522133
2,2001,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,28.034334818522133
7,2001,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,28.034334818522133
4,2001,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,28.034334818522133
9,2002,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.707001368204732
6,2002,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.707001368204732
1,2002,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.707001368204732
1,2003,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.583001454671233
1,2003,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.583001454671233
3,2005,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.326667785644535
1,2006,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.650334040323866
1,2009,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.622001012166333
1,2009,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.622001012166333
2,2009,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.622001012166333
1,2010,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.467667897542334
1,2010,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.467667897542334
1,2011,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.630334854126
1,2012,25.5,121.5,Ostorhinchus,cookii,Ostorhinchus_cookii,Temperate,27.679334004720065
1,2001,25.5,121.5,Ostorhinchus,doederleini,Ostorhinchus_doederleini,Temperate,28.034334818522133
1,2002,25.5,121.5,Ostorhinchus,doederleini,Ostorhinchus_doederleini,Temperate,27.707001368204732
1,2002,25.5,121.5,Ostorhinchus,doederleini,Ostorhinchus_doederleini,Temperate,27.707001368204732
1,2002,25.5,121.5,Ostorhinchus,doederleini,Ostorhinchus_doederleini,Temperate,27.707001368204732
2,2003,25.5,121.5,Ostorhinchus,doederleini,Ostorhinchus_doederleini,Temperate,27.583001454671233
1,2003,25.5,121.5,Ostorhinchus,doederleini,Ostorhinchus_doederleini,Temperate,27.583001454671233
